title,sub,link,created
Wildlands Emmen trekt te weinig bezoek en bouwt achtbaan,Nieuwe dierenpark in Emmen trekt twee jaar na de opening een teleurstellend aantal bezoekers. De directie grijpt in en kiest voor meer attracties. ,https://fd.nl/ondernemen/1234766/achtbaan-moet-meer-bezoekers-naar-kwakkelend-wildlands-lokken,4 jan 18
In de bus blazen,Windturbinebouwer Lagerwey is overgenomen. Het Duitse Enercon kocht dit stukje Hollands Glorie.,https://fd.nl/ondernemen/1234194/in-de-bus-blazen,4 jan 18
Onder water vergeet werkgeversvoorman Hans de Boer het overleg met de vakbonden,Hoe houdt de top zijn hoofd scherp? Hans de Boer van VNO-NCW duikt.,https://fd.nl/profiel/1234189/onder-water-vergeet-ik-het-overleg-met-de-vakbonden,4 jan 18
De zes lessen van olietycoon J. Paul Getty,J. Paul Getty was even beroemd als berucht. Het leven van deze puissant rijke Amerikaan in zes – soms dubieuze – lessen.,https://fd.nl/fd-persoonlijk/1233138/de-zes-lessen-van-olietycoon-j-paul-getty,4 jan 18
Moment van de waarheid breekt aan voor Duitse staatsbank HSH Nordbank,"Door lokale overheden gesteunde bank moet verkocht worden aan private investeerders. Mislukt de verkoop (deadline: 28 februari), dan wordt HSH opgedoekt.",https://fd.nl/beurs/1234797/moment-van-de-waarheid-breekt-aan-voor-duitse-staatsbank-hsh-nordbank,4 jan 18
"Opwekken rendeert nauwelijks, het gaat om de handel","Nieuw energiebedrijf wil een miljoen klanten, maar produceert zelf helemaal geen energie.",https://fd.nl/ondernemen/1234763/opwekken-van-energie-rendeert-nauwelijks-dus-het-gaat-om-de-handel,4 jan 18
Amerikaanse banken zoeken 'maatje' om pensioengeld tegen hackers te beschermen,Back-upsysteem moet bankrun na cyberaanval voorkomen,https://fd.nl/ondernemen/1234798/amerikaanse-banken-zoeken-maatje-om-pensioengeld-tegen-hackers-te-beschermen,4 jan 18
Personeel bij Air France en KLM gaat staken,Franse piloten staken vanwege conflict over veiligheid.,https://fd.nl/ondernemen/1234758/personeel-bij-air-france-en-klm-gaat-staken,4 jan 18
Bosch koopt 5%-belang in kaartenmaker Here,Behalve Bosch neemt ook bandenfabrikant Continental belang in fabrikant digitale kaarten. ,https://fd.nl/ondernemen/1234757/bosch-koopt-5-belang-in-kaartenmaker-here,4 jan 18
Aanpassing AOW geen oplossing voor zware beroepen,"Een flexibele AOW, een lagere AOW-leeftijd voor bepaalde beroepen of een AOW gebaseerd op arbeidsverleden leveren volgens SEO 'te weinig' op of zijn 'niet uitvoerbaar'. ",https://fd.nl/economie-politiek/1234756/aanpassing-aow-geen-oplossing-voor-zware-beroepen,4 jan 18
Spotify-topman Daniel Ek moet schuld inlossen,Spotlight zoomt in op mensen in het nieuws. In deze aflevering: Daniel Ek gaat met Spotify naar de beurs.,https://fd.nl/profiel/1234750/spotify-topman-daniel-ek-moet-schuld-inlossen,4 jan 18
"Als de Rotterdamse haven geen pretpark wil worden, moet ze CO₂ radicaal aanpakken ","Het dilemma van havendirecteur Allard Castelein: hij wil graag naar 90% vermindering van uitstoot van CO₂, maar heeft tegelijkertijd investeringen in fossiele energie nodig om de haven aantrekkelijk te houden. ",https://fd.nl/ondernemen/1234069/als-de-rotterdamse-haven-geen-pretpark-wil-worden-moet-ze-co-radicaal-aanpakken,4 jan 18
Nederlander koopt niet zo snel een nieuwe auto,"In Nederland worden 24 nieuwe personenauto's per 1000 inwoners verkocht, tegenover ruim 33 in andere West-Europese landen.",https://fd.nl/ondernemen/1234651/nederlander-koopt-niet-zo-snel-een-nieuwe-auto,4 jan 18
Curaçao schrapt deal met Chinezen over raffinaderij Isla ,Chinese bedrijf ontbeert volgens Curaçaose regering de onvoorwaardelijke steun van de Chinese overheid en zou niet over voldoende financiële middelen beschikken.,https://fd.nl/ondernemen/1234792/curacao-schrapt-deal-met-chinese-guangdong-zhenrong-energy-voor-exploitatie-raffinaderij-isla,4 jan 18
Ceo Intel verkocht aandelen terwijl hij van problemen wist,"Bestuursvoorzitter Brian Krzanich verkocht voor $14 mln aan Intel-stukken, terwijl hij al op de hoogste was van zwakheden in zijn chips.",https://fd.nl/beurs/1234754/ceo-intel-verkocht-aandelen-terwijl-hij-van-problemen-wist,4 jan 18
Olieprijs begint nieuwe jaar met records,Onrust in Iran drijft prijs op tot hoogste niveau in tweeënhalf jaar tijd.,https://fd.nl/beurs/1234786/olieprijs-stijgt-tot-boven-de-68-per-vat,4 jan 18
"Minder rugpijn, maar wel hoofdbrekens",Het exoskelet van Laevo ondersteunt de rug van mensen die voorovergebogen werken of veel moeten bukken. ,https://fd.nl/morgen/1233963/minder-rugpijn-maar-wel-hoofdbrekens,4 jan 18
"Groot beveiligingslek op elke laptop en pc, chipmakers in problemen ",Hackers kunnen inbreken en meekijken als een gebruiker bijvoorbeeld een wachtwoord invoert.,https://fd.nl/ondernemen/1234751/groot-beveiligingslek-op-elke-laptop-en-pc-chipmakers-in-problemen,4 jan 18
Holland Foodz gaat chocolademelk Tony's Chocolonely maken, Samenwerking moet leiden tot groeiversnelling en de introductie van nieuwe smaken chocolademelk.,https://fd.nl/ondernemen/1234749/holland-foodz-gaat-chocolademelk-tony-s-chocolonely-maken,4 jan 18
Het Amerikaanse paard is machteloos op het Go-bord,In een powerpoint-presentatie is het icoontje voor ‘strategy’ vrijwel altijd een schaakstuk. In de meeste gevallen een paard.,https://fd.nl/morgen/1234037/het-amerikaanse-paard-is-machteloos-op-het-go-bord,4 jan 18
Rusland en Turkije dreigen uit de gratie te raken bij Duitse bedrijven,Vooral India en China zullen profiteren van zwaktes bij rivalen.,https://fd.nl/economie-politiek/1234746/rusland-en-turkije-dreigen-uit-de-gratie-te-raken-bij-duitse-bedrijven,4 jan 18
Tegenvallende verkopen bij warenhuis Debenhams,Felle strijd om klant noopt winkelbedrijf tot geven van extra kortingen.,https://fd.nl/ondernemen/1234748/tegenvallende-verkopen-bij-warenhuis-debenhams,4 jan 18
Loonstijging verloopt positiever dan CBS berekent,"Lonen in 2017 met 1,5% gestegen ",https://fd.nl/economie-politiek/1234747/aflopen-overheidscao-duwt-loonstijging-omlaag,4 jan 18
Trump ontbindt onderzoekscommissie stembusfraude ,Gebrek aan medewerking van de staten dwingt Trump te stoppen met onderzoek naar stembusfraude,https://fd.nl/economie-politiek/1234784/trump-ontbindt-onderzoekscommissie-stembusfraude,4 jan 18
Hoe kom je als goed doel in een testament?,Goede doelen in Nederland maken zich een beetje zorgen over de fiscale steun van de overheid. ,https://fd.nl/werk-en-geld/1233894/goede-doelen-strijden-om-plekje-in-testament,4 jan 18
Techbedrijven worstelen met beveiligingsgat in processoren,Beveiligingsprobleem met chips dwingt grote technologiebedrijven tot reparatiecampagne.,https://fd.nl/ondernemen/1234783/amerikaanse-techbedrijven-repareren-beveiligingsgat,4 jan 18
Pharming geeft opnieuw aandelen uit,Einde conversieprogramma Leidse biotechnologieonderneming in zicht.,https://fd.nl/morgen/1234745/pharming-geeft-opnieuw-aandelen-uit,4 jan 18
'IJzersterk dat Kruidvat stopt met sigaretten',Besluit kost paar procent van de omzet van de bijna 1400 filialen in Nederland en België.,https://fd.nl/ondernemen/1234744/kruidvat-haalt-tabak-uit-assortiment,4 jan 18
Tesla haalt ook verlaagde doelstellingen niet,Autofabrikant weet productie nieuw model niet op gang te krijgen. Het bedrijf komt daardoor krap bij kas te zitten.,https://fd.nl/ondernemen/1234781/tesla-haalt-ook-verlaagde-doelstellingen-niet,4 jan 18
Pensioenfonds Detailhandel: stelsel is aan vernieuwing toe,"'Als er niks gebeurt raak je de regie kwijt. Dan gaat het kabinet ingrijpen', zegt pensioenbestuurder en oud-FNV-topman Van der Kolk",https://fd.nl/economie-politiek/1234183/pensioenfonds-detailhandel-stelsel-is-aan-vernieuwing-toe,4 jan 18
‘Cryptovaluta’s zijn niet de enige zeepbel’ ,Andrew Bosomworth is als directeur van Pimco Europa een van de grootste beleggers in Duitsland. ,https://fd.nl/beurs/1234128/cryptovalutas-zijn-niet-de-enige-zeepbel,4 jan 18
Netflix rukt verder op met lokale producties,"Netflix verovert Europa met lokale series. Na een Spaanstalige productie en een Franse serie volgt nu het Duitse ‘Dark’. In 2019 zijn Nederland en België aan de beurt, met de misdaadcoproductie ‘Undercover’. Traditionele tv-aanbieders en andere streamingdiensten zitten niet stil. Wat is hun reactie?",https://fd.nl/fd-persoonlijk/1229768/netflix-rukt-verder-op-met-lokale-producties,4 jan 18
Personalia 4-1-2018,"Nieuwe baan? Meld het aan personalia@fd.nl, met leeftijd, Nederlandse functieomschrijving van oude en nieuwe baan en een hoge resolutie portretfoto.",https://fd.nl/profiel/1234643/personalia-4-1-2018,4 jan 18
"Amerikaanse beurzen diepgroen, chipmaker AMD en IBM blinken uit",Beleggers moesten tot acht uur Nederlandse tijd wachten op Fed-notulen.,https://fd.nl/beurs/1234692/nasdaq-zet-recordjacht-voort,3 jan 18
Trump en voormalig adviseur Bannon op voet van oorlog,Voormalig strateeg van de Amerikaanse president beschuldigt Trumps familie van 'hoogverraad'.,https://fd.nl/economie-politiek/1234712/donald-trump-en-voormalig-adviseur-steve-bannon-verkeren-nu-op-voet-van-oorlog,3 jan 18
Rechter VS: Turkse bankier omzeilde sancties tegen Iran,In de Verenigde Staten is een Turkse bankier schuldig bevonden aan het omzeilen van de Amerikaanse sancties tegen Iran.,https://fd.nl/ondernemen/1234711/turkse-bankier-schuldig-bevonden-aan-omzeilen-sancties-tegen-iran,3 jan 18
Botox-maker Allergan schrapt meer dan duizend banen,Concern neemt voor reorganisatie voorziening van $125 mln.,https://fd.nl/ondernemen/1234710/farmabedrijf-allergan-schrapt-meer-dan-duizend-banen,3 jan 18
Onzekerheid bij de Fed over gevolgen belastinghervorming Trump,De meeste beleidsmakers willen in 2018 vasthouden aan het eerder ingezette proces om geleidelijk de rente te verhogen. ,https://fd.nl/beurs/1234662/onzekerheid-bij-de-fed-over-gevolgen-belastinghervorming-trump,3 jan 18
Werkloosheid in Duitsland op recordlaagte,Aantal werklozen daalde in december met 29.000.,https://fd.nl/economie-politiek/1234709/werkloosheid-in-duitsland-op-recordlaagte,3 jan 18
WODC en Justitie: geen onderzoek maar dialoog,Goede klachtenevaluatie helpt om van ministerie van Justitie een lerende organisatie te maken,https://fd.nl/opinie/1234634/wodc-en-justitie-geen-onderzoek-maar-dialoog,3 jan 18
Robotisering is helemaal geen digitaal niemandsland ,Europese dataverordening is mijlpaal voor recht op privacy in digitale wereld ,https://fd.nl/opinie/1234470/robotisering-is-helemaal-geen-digitaal-niemandsland,3 jan 18
Accountantsorganisaties PwC en EY behalen pyrrusoverwinning op AFM,Vonnis leidt ertoe dat accountants eerder meer dan minder last krijgen van toezichthouder,https://fd.nl/opinie/1234180/accountantsorganisaties-pwc-en-ey-behalen-pyrrusoverwinning-op-afm,3 jan 18
Kindergarden versterkt positie in kinderopvang,Organisatie neemt vijf vestigingen over van branchegenoot KinderVilla.,https://fd.nl/ondernemen/1234708/kindergarten-versterkt-door-overname-branchegenoot-positie-in-sector-kinderopvang,3 jan 18
Fed moet woord houden,"Ook al valt het niet onder de verantwoordelijkheid van de Fed, de wereldeconomie is erbij gebaat als de Fed dit jaar de rente drie of vier keer verhoogt.",https://fd.nl/opinie/1234681/fed-moet-woord-houden,3 jan 18
Spotify bereidt beursgang voor,Muziekdienst Spotify bereidt beursgang voor,https://fd.nl/ondernemen/1234707/spotify-bereidt-beursgang-voor,3 jan 18
Altice en Galapagos blinken uit op hoger Damrak,Meeste aandelen in het groen. Ook ArcelorMittal en Randstad doen het goed.,https://fd.nl/beurs/1234626/damrak-kijkt-aan-tegen-licht-hoger-begin,3 jan 18
Scheepsbouwer Royal IHC koopt ingenieursbureau KCI,"IHC heeft een principeovereenkomst bereikt met de Noorse moeder van IKC, het beursgenoteerde offshorebedrijf Oceanteam ASA.",https://fd.nl/ondernemen/1234706/zuidhollandse-scheepsbouwer-royal-ihc-opnieuw-op-overnamepad,3 jan 18
Nederlandse Staat gaat nog minder geld ophalen dan verwacht,"Financieringsbehoefte komt €3 mrd lager uit dan voorzien, op €50,5 mrd. Verdere meevallers, bijvoorbeeld uit de verkoop van aandelen ABN, zouden voor een nog lager totaal kunnen zorgen.",https://fd.nl/beurs/1234652/nederlandse-staat-gaat-nog-minder-geld-ophalen-dan-verwacht,3 jan 18
Autoverkopen in de lift,"Het aantal geregistreerde nieuwe personenauto's steeg vorig jaar ten opzichte van 2016 met 8,4%.",https://fd.nl/ondernemen/1234661/autoverkopen-in-de-lift,3 jan 18
Korreltje zout,Onder lager opgeleiden is de verwarring het grootst: 40% zegt niet te weten wat waar is en wat niet,https://fd.nl/opinie/1234067/korreltje-zout,3 jan 18
DeGiro stopt verkoop van aantal producten vanwege nieuwe regels,"Begeleidende documenten zijn niet in het Nederlands beschikbaar, terwijl dat vanaf 1 januari verplicht is.",https://fd.nl/beurs/1234704/degiro-stopt-verkoop-van-aantal-producten-vanwege-nieuwe-regels,3 jan 18
Harde asielstandpunten CSU zetten Duitse formatiegesprekken onder druk,Beierse christendemocraten willen Duitsland minder aantrekkelijk maken als immigratieland.,https://fd.nl/economie-politiek/1234702/beierse-christendemocraten-willen-rechten-asielzoekers-beknotten,3 jan 18
Koers Plus500 stijgt na hogere winst door bitcoinderivaten,Het aandeel steeg naar een recordstand na het nieuws dat de winst van de internetbroker hoger zal uitvallen dan 'marktverwachtingen'.,https://fd.nl/beurs/1234660/koers-plus500-stijgt-na-hogere-winst-door-bitcoinderivaten,3 jan 18
Waterkrachtspecialist Tocardo krijgt uitstel van betaling,Noord-Hollandse hightechonderneming met ambities zit in grote problemen.,https://fd.nl/ondernemen/1234659/waterkrachtspecialist-en-groene-energiebelofte-tocardo-krijgt-uitstel-van-betaling,3 jan 18
Nieuwe beursregels maken toch al rustige handelsdag extra rustig,"Maar het effect op de handel zal snel verdwijnen, zeggen betrokkenen.",https://fd.nl/beurs/1234657/nieuwe-beursregels-maken-toch-al-rustige-handelsdag-extra-rustig,3 jan 18
Eigenaar van ProfCore neemt Limburgs detacheringsbedrijf over,Koobra Invest verwerft Haan Industrial Group uit Zuid-Limburg ,https://fd.nl/ondernemen/1234700/eigenaar-van-profcore-neemt-limburgs-detacheringsbedrijf-over,3 jan 18
Bij de ECB komt dit jaar banencarrousel op gang ,Vicepresident Vitor Constâncio is de eerste wiens termijn afloopt.,https://fd.nl/economie-politiek/1234688/bij-de-ecb-komt-dit-jaar-banencarrousel-op-gang,3 jan 18
Voor Frankrijk wordt 2018 het jaar van de privatiseringen ,President Macron heeft geld nodig voor economische vernieuwingen. ,https://fd.nl/ondernemen/1234656/voor-frankrijk-wordt-2018-het-jaar-van-de-privatiseringen,3 jan 18
"'De vraag was niet of, maar wanneer we NLE zouden kopen'","Sjef Peeraer, directeur van Nuts Groep, wil snel naar een miljoen klanten met de nieuwe combinatie. ",https://fd.nl/ondernemen/1234696/de-vraag-was-niet-of-maar-wanneer-we-nle-zouden-kopen,3 jan 18
Betalingsverkeer ontregeld door feestdagen,Verwerking van banktransacties heeft door feestdagen ernstige vertraging opgelopen. ,https://fd.nl/beurs/1234641/betalingsverkeer-ontregeld-door-kerst-en-oud-en-nieuw,3 jan 18
ECB vreest dat Zuid-Europese banken verplichte obligaties niet kwijt kunnen,"Banken in Italië, Spanje, Portugal en Griekenland zijn sterk afhankelijk van de thuismarkt voor hun financiering, en die poel van kapitaal zou onder een nieuw regime wel eens te ondiep kunnen zijn.",https://fd.nl/beurs/1234683/ecb-vreest-dat-zuid-europese-banken-verplichte-obligaties-niet-kwijt-kunnen,3 jan 18
Niet iedereen blij,Drie supermarktketens hebben volgens hun recente omzetcijfers vorig jaar marktaandeel gewonnen. Wie verliest er dan?,https://fd.nl/ondernemen/1234680/niet-iedereen-blij,3 jan 18
Britse treinpijn,"Met ingang van het nieuwe jaar betalen Britten fors meer voor hun treinkaartjes, wat de roep om nationalisatie doet aanwakkeren.",https://fd.nl/beurs/1234676/treinpijn,3 jan 18
‘Met foto’s neem ik het voorbije jaar door’,Hoe houdt de top zijn hoofd scherp? Edzo Doeve van uitvaartverzekeraar Dela zoekt de stilte.,https://fd.nl/profiel/1234238/met-fotos-neem-ik-het-voorbije-jaar-door,3 jan 18
Duurste medicijn ter wereld: $850.000 ,Biotechbedrijf Spark maakt prijs bekend voor medicijn tegen zeldzame vorm van blindheid. Die is een stuk lager dan de €1 mln die het Nederlandse Uniqure voor een gentherapie vroeg,https://fd.nl/ondernemen/1234655/duurste-medicijn-ter-wereld-850-000,3 jan 18
Steinhoff moet verder terug om cijfers te corrigeren ,Het door boekhoudschandalen geplaagde Zuid-Afrikaanse woonwinkelconcern Steinhoff moet ook jaarrekeningen van vóór 2015 op onregelmatigheden onderzoeken. ,https://fd.nl/ondernemen/1234695/steinhoff-moet-verder-terug-om-cijfers-te-corrigeren,3 jan 18
Rijkswaterstaat sluit voor het eerst alle vijf waterkeringen,Door sluiting van de Maeslantkering is een deel van de Rotterdamse haven niet bereikbaar,https://fd.nl/economie-politiek/1234654/rijkswaterstaat-sluit-voor-het-eerst-alle-vijf-waterkeringen,3 jan 18
Voorzitter van Winterspelen lonkt naar Noord-Korea,"Spotlight zoomt in op mensen in het nieuws. In deze aflevering: Lee Hee-beom, de voorzitter van de organisatie van de Olympische Winterspelen in Zuid-Korea.",https://fd.nl/profiel/1234650/voorzitter-van-winterspelen-lonkt-naar-noord-korea,3 jan 18
Opnieuw sterke groei voor Flinders ,Woonwinkel Flinders heeft vorig jaar een omzet van €15 mln bereikt. Dat is 39% meer dan in 2016.,https://fd.nl/ondernemen/1234653/opnieuw-sterke-groei-voor-flinders,3 jan 18
